external_id;name;description;price;brand;category;subcategory;gender;photos
_djprSKr4a6-MxvKlpYVuX4wlAPBKFMvLHeiNoiw;;新品 细节图！SML;0;;lrg3k8cd5bgw3jv;;Для женщин;"[""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361376755_1638_0_0.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361376746_4319_0_1.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361376744_3841_0_2.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361376751_757_0_3.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361376747_3539_0_4.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361383464_5282_0_5.jpg""]"
_doirS5_3-MQJ8Ljcq2e4N_bqyepg1ajFNdlKStw;;新品 细节图！SML;0;;lrg3k8cd5bgw3jv;;Для женщин;"[""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361341977_3514_0_0.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361334061_4980_0_1.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361334072_4674_0_2.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361334065_96_0_3.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361341979_468_0_4.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361334075_7687_0_5.jpg""]"
_dv3rS9UlCFXAIGGPO98RpgQJF6gsEGiUAb5dJyw;;新品 细节图！SML;0;;lrg3k8cd5bgw3jv;;Для женщин;"[""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361280459_1154_0_0.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361287341_1346_0_1.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361280502_4177_0_2.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361279886_2467_0_3.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361286731_4935_0_4.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361279762_2771_0_5.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361279669_6921_0_6.jpg""]"
_dp5rST3pG5M2hjU6dwUCNWvrcwmgg_0yPIAZvNQ;;新品 细节图！SML;0;;lrg3k8cd5bgw3jv;;Для женщин;"[""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361233276_6505_0_0.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361233274_5828_0_1.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361233284_6796_0_2.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361238806_2530_0_3.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361233280_9851_0_4.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361214990_2671_0_6.jpg""]"
_du6rS7SSaqb1c--oUmOQ9vcgyYuIZpmA7KFP3GQ;;新品 细节图！SML;0;;lrg3k8cd5bgw3jv;;Для женщин;"[""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361214969_6441_0_0.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361219563_408_0_1.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361219560_217_0_2.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361214982_5180_0_3.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361214983_1991_0_4.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361214991_7734_0_5.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361214990_2671_0_6.jpg""]"
_duZrSuGxg5vs69yT8rWfiPln-AMYmhx20lEnqOQ;;新品 细节图！SML;0;;lrg3k8cd5bgw3jv;;Для женщин;"[""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361137447_2582_0_0.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361131414_9657_0_1.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361131427_268_0_2.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361131414_5491_0_3.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361131423_3738_0_5.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777361131421_616_0_4.jpg""]"
_dgurSfLG6Qpaz5_3G7iuoiEqdWBl4HiDc7Tr0oQ;;新品 细节图！SML;0;;lrg3k8cd5bgw3jv;;Для женщин;"[""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360940099_1170_0_0.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360940067_5436_0_1.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360933109_5338_0_2.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360933042_1958_0_3.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360932311_9333_0_4.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360933078_8318_0_5.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360932390_1677_0_6.jpg""]"
_dq0rSK_2drSGnBrkJiFH-4koNVRunCihHB_Czcg;;新品 细节图！SML;0;;lrg3k8cd5bgw3jv;;Для женщин;"[""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360622590_9877_0_0.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360622580_6399_0_1.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360664161_65_0_2.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360622580_8091_0_3.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360622587_9144_0_4.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360664156_6114_0_5.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360622585_2496_0_6.jpg""]"
_dxsrSK15_QtzZ6TOF4Hgs3bP-iyMa3EeQoRtxbQ;;新品 细节图！SML;0;;lrg3k8cd5bgw3jv;;Для женщин;"[""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360596954_1852_0_0.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360596953_8213_0_1.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360583765_2440_0_2.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360583766_8076_0_3.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360583765_2365_0_4.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260428/cmp_i1777360583766_1542_0_5.jpg""]"
_dbfrSL04Jmp9M876WPMacPBR2KG2yc-tfgvQERA;;细节图！SML380¥ 背心;0;;lrg3k8cd5bgw3jv;;Для женщин;"[""https://xcimg.szwego.com/imgHD/f0138068/20260416/cmp_i1776347736143_8156_0_0.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260416/cmp_i1776347736149_4016_0_2.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260416/cmp_i1776347736152_9527_0_1.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260416/cmp_i1776347736204_8435_0_3.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260416/cmp_i1776347736925_2635_0_4.jpg"", ""https://xcimg.szwego.com/imgHD/f0138068/20260416/cmp_i1776347736202_2019_0_5.jpg""]"
